author_id,openalex_id,openalex_display_name,affiliation,all_affiliations,affiliation_country_code,affiliation_source,openalex_match_status
pid:m/VahabSMirrokni,https://openalex.org/A5075598023,Vahab Mirrokni,Google (United States),Google (United States),US,affiliations_fallback,matched_by_orcid
pid:n/MathiasNiepert,https://openalex.org/A5031719069,Mathias Niepert,University of Stuttgart,University of Stuttgart|NEC (Germany),DE,last_known_institutions_primary,matched_by_orcid
pid:n/MichaelKNg,https://openalex.org/A5010561682,Michael K. Ng,Hong Kong Baptist University,Hong Kong Baptist University,HK,last_known_institutions_primary,matched_by_orcid
pid:o/CHLukeOng,https://openalex.org/A5025152913,C.-H. Luke Ong,Nanyang Technological University,Nanyang Technological University,SG,last_known_institutions_primary,matched_by_orcid
pid:p/AdamPrugelBennett,https://openalex.org/A5046941095,Adam Prügel‐Bennett,University of Southampton,University of Southampton,GB,last_known_institutions_primary,matched_by_orcid
pid:p/AlexandreProutiere,https://openalex.org/A5025136069,Alexandre Proutière,The University of Tokyo,The University of Tokyo|KTH Royal Institute of Technology,JP,last_known_institutions_primary,matched_by_orcid
pid:p/DavidCParkes,https://openalex.org/A5086173064,David C. Parkes,Google (United States),Google (United States)|Harvard University|Harvard University Press|Jefferson College of Health Sciences|Google DeepMind (United Kingdom)|Google (United Kingdom)|Rowan University,US,last_known_institutions_primary,matched_by_orcid
pid:p/DavidZhigangPan,https://openalex.org/A5011883763,David Z. Pan,The University of Texas at Austin,The University of Texas at Austin,US,last_known_institutions_primary,matched_by_orcid
pid:p/FatihMuratPorikli,https://openalex.org/A5038550641,Fatih Porikli,Qualcomm (United Kingdom),Qualcomm (United Kingdom)|Qualcomm (United States),GB,last_known_institutions_primary,matched_by_orcid
pid:p/GeorgeJPappas,https://openalex.org/A5029243115,George J. Pappas,Defense Threat Reduction Agency,Defense Threat Reduction Agency|Lawrence Technological University|California University of Pennsylvania|University of Pennsylvania|Philadelphia University,US,last_known_institutions_primary,matched_by_orcid
pid:p/HanspeterPfister,https://openalex.org/A5043151044,Hanspeter Pfister,Harvard University,Harvard University|Harvard University Press,US,last_known_institutions_primary,matched_by_orcid
pid:p/JanPeters1,https://openalex.org/A5071367253,Jan Peters,Technische Universität Darmstadt,Technische Universität Darmstadt,DE,last_known_institutions_primary,matched_by_orcid
pid:p/JoellePineau,https://openalex.org/A5080591144,Joëlle Pineau,McGill University,McGill University,CA,affiliations_fallback,matched_by_orcid
pid:p/JunPang,https://openalex.org/A5073684178,Jun Pang,University of Luxembourg,University of Luxembourg,LU,last_known_institutions_primary,matched_by_orcid
pid:p/PietroPerona,https://openalex.org/A5026825380,Pietro Perona,California Institute of Technology,California Institute of Technology,US,last_known_institutions_primary,matched_by_orcid
pid:p/TPitassi,https://openalex.org/A5003318200,Toniann Pitassi,Columbia University,Columbia University,US,last_known_institutions_primary,matched_by_name
pid:r/DanielaRus,https://openalex.org/A5066830185,Daniela Rus,Dominica State College,Dominica State College|Massachusetts Institute of Technology,DM,last_known_institutions_primary,matched_by_orcid
pid:r/IrinaRish,https://openalex.org/A5133195658,Irina Rish,Mila - Quebec Artificial Intelligence Institute,Mila - Quebec Artificial Intelligence Institute|Université de Montréal,CA,last_known_institutions_primary,matched_by_orcid
pid:r/JieRen-18,https://openalex.org/A5100720534,Jie Ren,Anhui University of Science and Technology,Anhui University of Science and Technology|Taiyuan Institute of Technology|Michigan State University,CN,last_known_institutions_primary,matched_by_orcid
pid:r/MichaelSRyoo,https://openalex.org/A5084829008,Michael S. Ryoo,Stony Brook University,Stony Brook University,US,last_known_institutions_primary,matched_by_orcid
pid:r/RaghuveerMRao,https://openalex.org/A5075151572,Raghuveer Rao,DEVCOM Army Research Laboratory,DEVCOM Army Research Laboratory|United States Army Combat Capabilities Development Command,US,last_known_institutions_primary,matched_by_orcid
pid:r/SJRussell,https://openalex.org/A5007305440,Stuart Russell,Berkeley College,"Berkeley College|Association for the Advancement of Artificial Intelligence|Machine Intelligence Research Institute|University of California, Berkeley",US,last_known_institutions_primary,matched_by_orcid
pid:s/BartSelman,https://openalex.org/A5105461279,Bart Selman,Cornell University,Cornell University,US,last_known_institutions_primary,matched_by_orcid
pid:s/BerntSchiele,https://openalex.org/A5051534545,Bernt Schiele,Max Planck Institute for Informatics,Max Planck Institute for Informatics,DE,last_known_institutions_primary,matched_by_orcid
pid:s/CeesSnoek,https://openalex.org/A5024508073,Cees G. M. Snoek,University of Amsterdam,University of Amsterdam,NL,last_known_institutions_primary,matched_by_orcid
pid:s/CordeliaSchmid,https://openalex.org/A5109890544,Cordelia Schmid,Google (United States),Google (United States)|Centre National de la Recherche Scientifique|Institut national de recherche en informatique et en automatique|Université Paris Sciences et Lettres|École Normale Supérieure - PSL|DeepMind (United Kingdom)|Google DeepMind (United Kingdom)|École Normale Supérieure|Département d'Informatique,US,last_known_institutions_primary,matched_by_name
pid:s/HarryShum,https://openalex.org/A5061000201,Heung‐Yeung Shum,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:s/IonStoica,https://openalex.org/A5041920173,Ion Stoica,"University of California, Berkeley","University of California, Berkeley",US,last_known_institutions_primary,matched_by_orcid
pid:s/JakobGrueSimonsen,https://openalex.org/A5024664299,Jakob Grue Simonsen,University of Copenhagen,University of Copenhagen|IT University of Copenhagen,DK,last_known_institutions_primary,matched_by_orcid
pid:s/JurgenSchmidhuber,https://openalex.org/A5071172037,Jürgen Schmidhuber,University of Applied Sciences and Arts of Southern Switzerland,University of Applied Sciences and Arts of Southern Switzerland|Dalle Molle Institute for Artificial Intelligence Research|Università della Svizzera italiana|King Abdullah University of Science and Technology,CH,last_known_institutions_primary,matched_by_name
pid:s/KatiaPSycara,https://openalex.org/A5087505541,Katia Sycara,Carnegie Mellon University,Carnegie Mellon University,US,last_known_institutions_primary,matched_by_orcid
pid:s/MargoISeltzer,https://openalex.org/A5054751297,Margo Seltzer,University of British Columbia,University of British Columbia,CA,last_known_institutions_primary,matched_by_orcid
pid:s/MihaelavanderSchaar,https://openalex.org/A5012339002,Mihaela van der Schaar,"University of California, Los Angeles","University of California, Los Angeles",US,affiliations_fallback,matched_by_orcid
pid:s/MubarakShah,https://openalex.org/A5103215307,Mubarak Shah,Amazon (United States),Amazon (United States)|Amazon (Germany),US,last_known_institutions_primary,matched_by_orcid
pid:s/NDSidiropoulos,https://openalex.org/A5050186120,Nicholas D. Sidiropoulos,University of Virginia,University of Virginia,US,affiliations_fallback,matched_by_orcid
pid:s/PadhraicSmyth,https://openalex.org/A5077460655,Padhraic Smyth,"University of California, Irvine","University of California, Irvine|Irvine University",US,last_known_institutions_primary,matched_by_orcid
pid:s/PeterStone,https://openalex.org/A5001594330,Peter Stone,Sony Corporation (United States),Sony Corporation (United States)|The University of Texas at Austin|Icahn School of Medicine at Mount Sinai,US,last_known_institutions_primary,matched_by_orcid
pid:s/RSrikant,https://openalex.org/A5078518595,R. Srikant,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,US,last_known_institutions_primary,matched_by_orcid
pid:s/SSusstrunk,https://openalex.org/A5078201467,Sabine Süsstrunk,EPF - École d'ingénieurs,EPF - École d'ingénieurs,FR,last_known_institutions_primary,matched_by_orcid
pid:s/StefanSzeider,https://openalex.org/A5037092803,Stefan Szeider,TU Wien,TU Wien|Computer Algorithms for Medicine|Complexity Science Hub,AT,last_known_institutions_primary,matched_by_orcid
pid:s/TuomasSandholm,https://openalex.org/A5023571961,Tüomas Sandholm,Center for Strategic Research,Center for Strategic Research|Machine Science|Carnegie Mellon University,RU,last_known_institutions_primary,matched_by_orcid
pid:t/ATomkins,https://openalex.org/A5068021191,Andrew Tomkins,Google (United States),Google (United States),US,last_known_institutions_primary,matched_by_orcid
pid:t/AntonioBTorralba,https://openalex.org/A5085020955,Antonio Torralba,Citigroup,Citigroup|Dominica State College|IIT@MIT|Massachusetts Institute of Technology,US,last_known_institutions_primary,matched_by_orcid
pid:t/DavidNCTse,https://openalex.org/A5024072566,David Tse,Stanford University,Stanford University,US,last_known_institutions_primary,matched_by_orcid
pid:t/FabianJTheis,https://openalex.org/A5083128670,Fabian J. Theis,Helmholtz Zentrum München,Helmholtz Zentrum München|Technical University of Munich,DE,last_known_institutions_primary,matched_by_orcid
pid:t/FrancescaToni,https://openalex.org/A5078354590,Francesca Toni,Assistance Publique – Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris|Imperial College London,FR,last_known_institutions_primary,matched_by_orcid
pid:t/JeanPhilippeThiran,https://openalex.org/A5067782007,Jean‐Philippe Thiran,University Hospital of Lausanne,University Hospital of Lausanne|Centre d'Imagerie BioMedicale|École Polytechnique Fédérale de Lausanne|University of Lausanne,CH,last_known_institutions_primary,matched_by_orcid
pid:t/JieTang,https://openalex.org/A5044791875,Jie Tang,Beijing Institute of Technology,Beijing Institute of Technology|Hunan University|Dalian Medical University|Fudan University|Brown University|Dalian University|Huashan Hospital|Zhuhai Institute of Advanced Technology|Sichuan University of Science and Engineering|Nanjing Medical University|South China University of Technology|Tsinghua University,CN,last_known_institutions_primary,matched_by_orcid
pid:t/JoshuaBTenenbaum,https://openalex.org/A5071093940,Joshua B. Tenenbaum,Institute of Cognitive and Brain Sciences,Institute of Cognitive and Brain Sciences|Moscow Institute of Thermal Technology|IIT@MIT|Intelligent Machines (Sweden)|Massachusetts Institute of Technology|Rockefeller University,US,last_known_institutions_primary,matched_by_orcid
pid:t/KTuyls,https://openalex.org/A5008547992,Karl Tuyls,Google (United States),Google (United States)|University of Michigan|Google DeepMind (United Kingdom)|Google (United Kingdom),US,last_known_institutions_primary,matched_by_orcid
pid:t/MosheTennenholtz,https://openalex.org/A5133795043,Moshe Tennenholtz,Technion – Israel Institute of Technology,Technion – Israel Institute of Technology,IL,last_known_institutions_primary,matched_by_orcid
pid:t/PhilipHSTorr,https://openalex.org/A5042899882,Philip H. S. Torr,University of Oxford,University of Oxford,GB,last_known_institutions_primary,matched_by_name
pid:v/AntonvandenHengel,https://openalex.org/A5028024287,Anton van den Hengel,Australian Institute of Business,Australian Institute of Business|Australian Mathematical Sciences Institute|Australian Centre for Robotic Vision|University of Adelaide|The University of Adelaide,AU,last_known_institutions_primary,matched_by_orcid
pid:v/JakobJVerbeek,https://openalex.org/A5040312210,Jakob Verbeek,"Milieux environnementaux, transferts et interactions dans les hydrosystèmes et les sols","Milieux environnementaux, transferts et interactions dans les hydrosystèmes et les sols",FR,last_known_institutions_primary,matched_by_orcid
pid:v/MVazirgiannis,https://openalex.org/A5057695979,Michalis Vazirgiannis,École Polytechnique,École Polytechnique|Emirates Foundation|Mohamed bin Zayed University of Artificial Intelligence|Laboratoire d'Informatique de l'École Polytechnique|KTH Royal Institute of Technology,FR,last_known_institutions_primary,matched_by_orcid
pid:w/HaoWang-14,https://openalex.org/A5100599815,Hao Wang,"Rutgers, The State University of New Jersey","Rutgers, The State University of New Jersey|University of Science and Technology of China|OriginWater (China)|Hefei First People's Hospital",US,last_known_institutions_primary,matched_by_orcid
pid:w/JRWen,https://openalex.org/A5025631695,Ji-Rong Wen,Beijing Academy of Artificial Intelligence,Beijing Academy of Artificial Intelligence|Renmin University of China,CN,last_known_institutions_primary,matched_by_orcid
pid:w/JunWang12,https://openalex.org/A5100384727,Jun Wang,City University of Hong Kong,City University of Hong Kong|National University of Defense Technology|Anhui Medical University|Hainan Center for Disease Control & Prevention|Shenzhen Institute of Building Research (China)|First Affiliated Hospital of Anhui Medical University|University College London|East China Normal University|China Southern Power Grid (China)|Xuchang University,HK,last_known_institutions_primary,matched_by_orcid
