author_id,openalex_id,openalex_display_name,affiliation,all_affiliations,affiliation_country_code,affiliation_source,openalex_match_status
pid:95/10696-1,https://openalex.org/A5021574351,Zeming Chen,Chongqing Normal University,Chongqing Normal University|Central South University|Ningbo No. 2 Hospital|Ningbo No.6 Hospital|École Polytechnique Fédérale de Lausanne,CN,last_known_institutions_primary,matched_by_orcid
pid:95/10732,https://openalex.org/A5020377697,Tie‐Qiang Li,Fujian Medical University,Fujian Medical University|Karolinska University Hospital,CN,last_known_institutions_primary,matched_by_orcid
pid:95/10802,https://openalex.org/A5077532268,Gina C. Adam,George Washington University,George Washington University,US,last_known_institutions_primary,matched_by_orcid
pid:95/1107,https://openalex.org/A5083952534,Anshul Kundaje,Stanford Medicine,Stanford Medicine|Stanford University,US,last_known_institutions_primary,matched_by_orcid
pid:95/11411-2,https://openalex.org/A5070359048,Ziwei Yang,Kyoto University,Kyoto University|Institute of Bioinformatics|Kyoto University Institute for Chemical Research,JP,last_known_institutions_primary,matched_by_orcid
pid:95/11458,https://openalex.org/A5007940211,Tanja Käser,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,CH,last_known_institutions_primary,matched_by_orcid
pid:95/11531,https://openalex.org/A5013030532,Shanghang Zhang,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications|Peking University|Harbin Institute of Technology|Beijing Academy of Artificial Intelligence,CN,last_known_institutions_primary,matched_by_orcid
pid:95/1161-1,https://openalex.org/A5000861569,Kun Zhu,Kunming University of Science and Technology,Kunming University of Science and Technology|Ministry of Education of the People's Republic of China|Hefei University of Technology|Zhejiang University of Science and Technology|PLA Information Engineering University|Peking University|Guangdong Polytechnic of Science and Technology|Soochow University|Hefei University|Smart Material (Germany)|Intelligent Health (United Kingdom)|State Key Laboratory of Nuclear Physics and Technology|Dali University|Nanjing University of Aeronautics and Astronautics,CN,last_known_institutions_primary,matched_by_orcid
pid:95/1247,https://openalex.org/A5133610132,Qingshan Liu,Nanjing University of Posts and Telecommunications,Nanjing University of Posts and Telecommunications,CN,last_known_institutions_primary,matched_by_orcid
pid:95/125-2,https://openalex.org/A5101447641,Atsushi Suzuki,University of Hong Kong,University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:95/137,https://openalex.org/A5029335324,Chip-Hong Chang,Nanyang Technological University,Nanyang Technological University,SG,last_known_institutions_primary,matched_by_orcid
pid:95/1423,https://openalex.org/A5008957721,Zhitao Xiao,Tiangong University,Tiangong University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/1467-1,https://openalex.org/A5024301984,Vijay Gupta,Purdue University West Lafayette,Purdue University West Lafayette,US,last_known_institutions_primary,matched_by_orcid
pid:95/166,https://openalex.org/A5003318791,Daniel Hernández-Lobato,Universidad Autónoma de Madrid,Universidad Autónoma de Madrid|Universidad Politécnica de Madrid,ES,last_known_institutions_primary,matched_by_orcid
pid:95/1736,https://openalex.org/A5054864352,Takafumi Taketomi,CyberAgent (Japan),CyberAgent (Japan),JP,affiliations_fallback,matched_by_orcid
pid:95/1753,https://openalex.org/A5081855980,Daniel Reichman,Worcester Polytechnic Institute,Worcester Polytechnic Institute,US,affiliations_fallback,matched_by_orcid
pid:95/1820-3,https://openalex.org/A5030110100,Zhilin Zhang,"The Graduate Center, CUNY","The Graduate Center, CUNY|City University of New York|Alibaba Group (China)",US,last_known_institutions_primary,matched_by_orcid
pid:95/1823,https://openalex.org/A5085208338,Tim Verdonck,University of Antwerp,University of Antwerp|ZNA Middelheim Hospital|KU Leuven,BE,last_known_institutions_primary,matched_by_orcid
pid:95/1846,https://openalex.org/A5013076652,Costas J. Spanos,"University of California, Berkeley","University of California, Berkeley",US,affiliations_fallback,matched_by_name
pid:95/1924,https://openalex.org/A5040401197,Parvin Mousavi,University of British Columbia,University of British Columbia|University of Toronto|Queen's University|Vector Institute,CA,last_known_institutions_primary,matched_by_orcid
pid:95/2106-12,https://openalex.org/A5080947666,Li Ma,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/2151,https://openalex.org/A5069161544,Pier Stanislao Paolucci,Istituto Nazionale di Fisica Nucleare,Istituto Nazionale di Fisica Nucleare,IT,last_known_institutions_primary,matched_by_orcid
pid:95/2283,https://openalex.org/A5009537079,Joakim Lindblad,Uppsala University,Uppsala University,SE,last_known_institutions_primary,matched_by_orcid
pid:95/2304,https://openalex.org/A5037248098,Anne H. Schistad Solberg,University of Oslo,University of Oslo|National Intelligence University,NO,last_known_institutions_primary,matched_by_orcid
pid:95/2429,https://openalex.org/A5083067344,Dietmar Heinke,University of Birmingham,University of Birmingham,GB,last_known_institutions_primary,matched_by_orcid
pid:95/2446-3,https://openalex.org/A5100453156,Qi Liu,University of Science and Technology of China,University of Science and Technology of China|Xinjiang Agricultural University|Fudan University|Center for Excellence in Brain Science and Intelligence Technology|Institute of Art|Zhongda Hospital Southeast University|National Science Centre|National Science Center|Ministry of Agriculture and Rural Affairs|Artificial Intelligence in Medicine (Canada)|Universidad del Noreste|University of Hong Kong|South China University of Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:95/2446-49,https://openalex.org/A5092188471,Qi Liu,Chinese University of Hong Kong,Chinese University of Hong Kong|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:95/2446-54,https://openalex.org/A5101408483,Qi Liu,Xidian University,Xidian University|Huazhong Agricultural University|Soil and Fertilizer Institute of Hunan Province,CN,last_known_institutions_primary,matched_by_orcid
pid:95/2448-3,https://openalex.org/A5053090516,Jinpeng Li,Shanghai University,Shanghai University|Shanghai University of Engineering Science,CN,last_known_institutions_primary,matched_by_orcid
pid:95/2454-1,https://openalex.org/A5087407889,Xiaohong Liu,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,CN,affiliations_fallback,matched_by_orcid
pid:95/2677,https://openalex.org/A5056112540,Thomas Mensink,Google (United States),Google (United States),US,affiliations_fallback,matched_by_orcid
pid:95/2750,https://openalex.org/A5066815976,Shai Shalev Shwartz,Hebrew University of Jerusalem,Hebrew University of Jerusalem,IL,affiliations_fallback,matched_by_name
pid:95/2794,https://openalex.org/A5048627515,Fugee Tsung,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:95/3027,https://openalex.org/A5076708141,Ryan J. Tibshirani,"University of California, Berkeley","University of California, Berkeley",US,last_known_institutions_primary,matched_by_orcid
pid:95/3056,https://openalex.org/A5037191476,Xinggang Wang,Shanghai Jiao Tong University,Shanghai Jiao Tong University|Shanghai Ninth People's Hospital,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3103,https://openalex.org/A5134823239,Steven Niederer,,,,missing,matched_by_orcid
pid:95/3291,https://openalex.org/A5046448314,Maosong Sun,Central Conservatory of Music,Central Conservatory of Music|National Engineering Research Center for Information Technology in Agriculture|Tsinghua University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3616-12,https://openalex.org/A5067168484,Xu Jia,Southwest Petroleum University,Southwest Petroleum University|Dalian University of Technology|China Geological Survey,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3616-4,https://openalex.org/A5100746375,Jia Xu,"The Graduate Center, CUNY","The Graduate Center, CUNY|City University of New York|Shanghai University of Electric Power|Hunter College|Tsinghua–Berkeley Shenzhen Institute|Tsinghua University",US,last_known_institutions_primary,matched_by_orcid
pid:95/3618,https://openalex.org/A5003103666,Dima Damen,University of Bristol,University of Bristol,GB,last_known_institutions_primary,matched_by_orcid
pid:95/3625,https://openalex.org/A5039488370,Goran Frehse,École Nationale Supérieure de Techniques Avancées,École Nationale Supérieure de Techniques Avancées,FR,last_known_institutions_primary,matched_by_orcid
pid:95/3707,https://openalex.org/A5014522913,Alexandre Graell i Amat,Chalmers University of Technology,Chalmers University of Technology,SE,last_known_institutions_primary,matched_by_orcid
pid:95/3736-15,https://openalex.org/A5100678225,Jun Liu,Northeast Petroleum University,Northeast Petroleum University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3736-2,https://openalex.org/A5100361891,Jun Liu,Singapore University of Technology and Design,Singapore University of Technology and Design,SG,last_known_institutions_primary,matched_by_orcid
pid:95/3736-36,https://openalex.org/A5100361857,Jun Liu,University of Science and Technology of China,University of Science and Technology of China,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3736-63,https://openalex.org/A5084663211,Jun Liu,Union Hospital,Union Hospital|Shanghai Jiao Tong University|China Electronics Technology Group Corporation|Ruijin Hospital|China Electronics Corporation (China)|SAIC-GM-Wuling (China)|Huazhong University of Science and Technology|Tsinghua University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3736-71,https://openalex.org/A5100728877,Jun Liu,University of Macau,University of Macau,MO,last_known_institutions_primary,matched_by_orcid
pid:95/3736-75,https://openalex.org/A5100361941,Jun Liu,Central South University,Central South University|Changsha Medical University|Xi'an Physical Education University|Second Xiangya Hospital of Central South University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3760-1,https://openalex.org/A5107249133,Xiangyu Zhang,IE University,IE University|Guizhou University|Yantai University|Harbin Institute of Technology|Purdue University West Lafayette|Mianyang Institute of Traditional Chinese Medicine,ES,last_known_institutions_primary,matched_by_orcid
pid:95/3760-5,https://openalex.org/A5100362465,Xiangyu Zhang,Chongqing University of Posts and Telecommunications,Chongqing University of Posts and Telecommunications,CN,last_known_institutions_primary,matched_by_orcid
pid:95/3819-2,https://openalex.org/A5100693068,Aili Wang,Harbin University of Science and Technology,Harbin University of Science and Technology|Harbin University|China Electric Equipment Group (China)|Zhejiang University-University of Edinburgh Institute|Zhejiang University|Yangzhou University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/4097-1,https://openalex.org/A5100611243,Tao Shen,Anhui and Huaihe River Institute of Hydraulic Research,Anhui and Huaihe River Institute of Hydraulic Research,CN,last_known_institutions_primary,matched_by_orcid
pid:95/4097-2,https://openalex.org/A5101693825,Tao Shen,Kunming University of Science and Technology,Kunming University of Science and Technology|National Clinical Research Center for Digestive Diseases|First People's Hospital of Yunnan Province|Nanjing Drum Tower Hospital|Nanjing University,CN,last_known_institutions_primary,matched_by_orcid
pid:95/4097-6,,,,,,,not_found
pid:95/4440,https://openalex.org/A5005632451,Meina Song,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications|Baoji City Central Hospital,CN,last_known_institutions_primary,matched_by_orcid
pid:95/4442-1,,,,,,error,error:AttributeError
pid:95/4442-105,https://openalex.org/A5115602484,Peng Wang,University of Virginia,University of Virginia,US,last_known_institutions_primary,matched_by_orcid
